Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
640.0,2024-06-21,call,TSLA240621C00640000,397.97,0.0,0.0,0.0,0.0,1.0,115.0,0.2500075,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-22 19:31:13,"{'contractSymbol': 'TSLA240621C00640000', 'strike': 640.0, 'currency': 'USD', 'lastPrice': 397.97, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 115, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1661196673, 'impliedVolatility': 0.2500075, 'inTheMoney': False}"
640.0,2024-06-21,put,TSLA240621P00640000,123.06,0.0,0.0,0.0,0.0,4.0,144.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-24 16:53:34,"{'contractSymbol': 'TSLA240621P00640000', 'strike': 640.0, 'currency': 'USD', 'lastPrice': 123.06, 'change': 0.0, 'percentChange': 0.0, 'volume': 4, 'openInterest': 144, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1661360014, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
641.67,2023-09-15,call,TSLA230915C00641670,0.01,0.0,0.01,0.0,0.0,1.0,696.0,1.0312548437500002,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-08 13:47:07,"{'contractSymbol': 'TSLA230915C00641670', 'strike': 641.67, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 696, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1691502427, 'impliedVolatility': 1.0312548437500002, 'inTheMoney': False}"
641.67,2023-09-15,put,TSLA230915P00641670,397.17,424.05,427.9,0.0,0.0,8.0,0.0,2.604007396240234,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-10-04 17:05:40,"{'contractSymbol': 'TSLA230915P00641670', 'strike': 641.67, 'currency': 'USD', 'lastPrice': 397.17, 'change': 0.0, 'percentChange': 0.0, 'volume': 8, 'openInterest': 0, 'bid': 424.05, 'ask': 427.9, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1664903140, 'impliedVolatility': 2.604007396240234, 'inTheMoney': True}"
641.67,2024-01-19,call,TSLA240119C00641670,0.29,0.25,0.3,-0.050000012,-14.705886,14.0,1121.0,0.6303747900390625,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:59:55,"{'contractSymbol': 'TSLA240119C00641670', 'strike': 641.67, 'currency': 'USD', 'lastPrice': 0.29, 'change': -0.050000012, 'percentChange': -14.705886, 'volume': 14, 'openInterest': 1121, 'bid': 0.25, 'ask': 0.3, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1692215995, 'impliedVolatility': 0.6303747900390625, 'inTheMoney': False}"
641.67,2024-01-19,put,TSLA240119P00641670,380.38,379.7,383.95,0.0,0.0,42.0,0.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-06-22 16:56:23,"{'contractSymbol': 'TSLA240119P00641670', 'strike': 641.67, 'currency': 'USD', 'lastPrice': 380.38, 'change': 0.0, 'percentChange': 0.0, 'volume': 42, 'openInterest': 0, 'bid': 379.7, 'ask': 383.95, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1687452983, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
650.0,2023-09-15,call,TSLA230915C00650000,0.01,0.0,0.01,0.0,0.0,2.0,31033.0,1.0312548437500002,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-07 14:19:35,"{'contractSymbol': 'TSLA230915C00650000', 'strike': 650.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 31033, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1691417975, 'impliedVolatility': 1.0312548437500002, 'inTheMoney': False}"
650.0,2023-09-15,put,TSLA230915P00650000,534.1,439.65,441.1,0.0,0.0,1.0,0.0,2.982790628967285,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-01-10 15:42:16,"{'contractSymbol': 'TSLA230915P00650000', 'strike': 650.0, 'currency': 'USD', 'lastPrice': 534.1, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 0, 'bid': 439.65, 'ask': 441.1, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1673365336, 'impliedVolatility': 2.982790628967285, 'inTheMoney': True}"
650.0,2024-01-19,call,TSLA240119C00650000,0.27,0.25,0.29,-0.03999999,-12.903222,98.0,4746.0,0.6352575537109376,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:46:01,"{'contractSymbol': 'TSLA240119C00650000', 'strike': 650.0, 'currency': 'USD', 'lastPrice': 0.27, 'change': -0.03999999, 'percentChange': -12.903222, 'volume': 98, 'openInterest': 4746, 'bid': 0.25, 'ask': 0.29, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1692215161, 'impliedVolatility': 0.6352575537109376, 'inTheMoney': False}"
650.0,2024-01-19,put,TSLA240119P00650000,392.69,387.75,392.2,0.0,0.0,2.0,0.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-06-23 15:23:57,"{'contractSymbol': 'TSLA240119P00650000', 'strike': 650.0, 'currency': 'USD', 'lastPrice': 392.69, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 0, 'bid': 387.75, 'ask': 392.2, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1687533837, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
650.0,2024-03-15,call,TSLA240315C00650000,372.5,0.0,0.0,0.0,0.0,2.0,19.0,0.2500075,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-22 15:19:46,"{'contractSymbol': 'TSLA240315C00650000', 'strike': 650.0, 'currency': 'USD', 'lastPrice': 372.5, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 19, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1661181586, 'impliedVolatility': 0.2500075, 'inTheMoney': False}"
650.0,2024-03-15,put,TSLA240315P00650000,114.0,0.0,0.0,0.0,0.0,1.0,102.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-24 19:03:26,"{'contractSymbol': 'TSLA240315P00650000', 'strike': 650.0, 'currency': 'USD', 'lastPrice': 114.0, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 102, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1661367806, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
650.0,2024-06-21,call,TSLA240621C00650000,1.51,1.45,1.54,-0.28999996,-16.11111,7.0,801.0,0.5640912731933594,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:50:03,"{'contractSymbol': 'TSLA240621C00650000', 'strike': 650.0, 'currency': 'USD', 'lastPrice': 1.51, 'change': -0.28999996, 'percentChange': -16.11111, 'volume': 7, 'openInterest': 801, 'bid': 1.45, 'ask': 1.54, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1692215403, 'impliedVolatility': 0.5640912731933594, 'inTheMoney': False}"
650.0,2024-06-21,put,TSLA240621P00650000,400.57,381.05,390.5,0.0,0.0,1.0,0.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-06-26 15:43:22,"{'contractSymbol': 'TSLA240621P00650000', 'strike': 650.0, 'currency': 'USD', 'lastPrice': 400.57, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 0, 'bid': 381.05, 'ask': 390.5, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1687794202, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
658.33,2023-09-15,call,TSLA230915C00658330,0.03,0.0,0.01,0.0,0.0,218.0,1941.0,1.0312548437500002,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-07-28 16:33:07,"{'contractSymbol': 'TSLA230915C00658330', 'strike': 658.33, 'currency': 'USD', 'lastPrice': 0.03, 'change': 0.0, 'percentChange': 0.0, 'volume': 218, 'openInterest': 1941, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1690561987, 'impliedVolatility': 1.0312548437500002, 'inTheMoney': False}"
658.33,2023-09-15,put,TSLA230915P00658330,466.2,479.25,489.25,0.0,0.0,2.0,0.0,4.556034578399657,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-11-09 14:37:55,"{'contractSymbol': 'TSLA230915P00658330', 'strike': 658.33, 'currency': 'USD', 'lastPrice': 466.2, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 0, 'bid': 479.25, 'ask': 489.25, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1668004675, 'impliedVolatility': 4.556034578399657, 'inTheMoney': True}"
660.0,2023-09-15,call,TSLA230915C00660000,376.95,0.0,0.0,0.0,0.0,38.0,86.0,0.500005,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-16 17:42:45,"{'contractSymbol': 'TSLA230915C00660000', 'strike': 660.0, 'currency': 'USD', 'lastPrice': 376.95, 'change': 0.0, 'percentChange': 0.0, 'volume': 38, 'openInterest': 86, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1660671765, 'impliedVolatility': 0.500005, 'inTheMoney': False}"
660.0,2023-09-15,put,TSLA230915P00660000,90.55,0.0,0.0,0.0,0.0,1.0,48.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-24 16:25:51,"{'contractSymbol': 'TSLA230915P00660000', 'strike': 660.0, 'currency': 'USD', 'lastPrice': 90.55, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 48, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1661358351, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
660.0,2024-01-19,call,TSLA240119C00660000,394.3,0.0,0.0,0.0,0.0,3.0,179.0,0.2500075,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-17 19:53:20,"{'contractSymbol': 'TSLA240119C00660000', 'strike': 660.0, 'currency': 'USD', 'lastPrice': 394.3, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 179, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1660766000, 'impliedVolatility': 0.2500075, 'inTheMoney': False}"
660.0,2024-01-19,put,TSLA240119P00660000,112.02,0.0,0.0,0.0,0.0,3.0,767.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-24 17:54:15,"{'contractSymbol': 'TSLA240119P00660000', 'strike': 660.0, 'currency': 'USD', 'lastPrice': 112.02, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 767, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1661363655, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
660.0,2024-06-21,call,TSLA240621C00660000,399.89,0.0,0.0,0.0,0.0,1.0,228.0,0.2500075,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-19 14:12:18,"{'contractSymbol': 'TSLA240621C00660000', 'strike': 660.0, 'currency': 'USD', 'lastPrice': 399.89, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 228, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1660918338, 'impliedVolatility': 0.2500075, 'inTheMoney': False}"
660.0,2024-06-21,put,TSLA240621P00660000,130.54,0.0,0.0,0.0,0.0,2.0,280.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-24 14:09:05,"{'contractSymbol': 'TSLA240621P00660000', 'strike': 660.0, 'currency': 'USD', 'lastPrice': 130.54, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 280, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1661350145, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
666.67,2023-09-15,call,TSLA230915C00666670,0.01,0.0,0.01,0.0,0.0,20.0,2179.0,1.0625046875000002,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-04 15:23:29,"{'contractSymbol': 'TSLA230915C00666670', 'strike': 666.67, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 20, 'openInterest': 2179, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1691162609, 'impliedVolatility': 1.0625046875000002, 'inTheMoney': False}"
666.67,2023-09-15,put,TSLA230915P00666670,438.05,457.3,461.25,0.0,0.0,3.0,0.0,3.1425802685546875,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-10-07 15:31:01,"{'contractSymbol': 'TSLA230915P00666670', 'strike': 666.67, 'currency': 'USD', 'lastPrice': 438.05, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 0, 'bid': 457.3, 'ask': 461.25, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1665156661, 'impliedVolatility': 3.1425802685546875, 'inTheMoney': True}"
666.67,2024-01-19,call,TSLA240119C00666670,0.25,0.21,0.27,-0.050000012,-16.66667,21.0,31478.0,0.639652041015625,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:49:41,"{'contractSymbol': 'TSLA240119C00666670', 'strike': 666.67, 'currency': 'USD', 'lastPrice': 0.25, 'change': -0.050000012, 'percentChange': -16.66667, 'volume': 21, 'openInterest': 31478, 'bid': 0.21, 'ask': 0.27, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1692215381, 'impliedVolatility': 0.639652041015625, 'inTheMoney': False}"
666.67,2024-01-19,put,TSLA240119P00666670,455.3,483.85,488.7,0.0,0.0,3.0,0.0,1.8986211123657228,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-10-21 16:20:49,"{'contractSymbol': 'TSLA240119P00666670', 'strike': 666.67, 'currency': 'USD', 'lastPrice': 455.3, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 0, 'bid': 483.85, 'ask': 488.7, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1666369249, 'impliedVolatility': 1.8986211123657228, 'inTheMoney': True}"
666.67,2024-06-21,call,TSLA240621C00666670,1.5,1.36,1.44,-0.24000001,-13.793103,22.0,5931.0,0.5687298986816407,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 17:52:10,"{'contractSymbol': 'TSLA240621C00666670', 'strike': 666.67, 'currency': 'USD', 'lastPrice': 1.5, 'change': -0.24000001, 'percentChange': -13.793103, 'volume': 22, 'openInterest': 5931, 'bid': 1.36, 'ask': 1.44, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1692208330, 'impliedVolatility': 0.5687298986816407, 'inTheMoney': False}"
666.67,2024-06-21,put,TSLA240621P00666670,419.36,0.0,0.0,0.0,0.0,52.0,0.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-06-12 14:49:45,"{'contractSymbol': 'TSLA240621P00666670', 'strike': 666.67, 'currency': 'USD', 'lastPrice': 419.36, 'change': 0.0, 'percentChange': 0.0, 'volume': 52, 'openInterest': 0, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1686581385, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
670.0,2024-01-19,call,TSLA240119C00670000,409.16,0.0,0.0,0.0,0.0,2.0,166.0,0.2500075,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-15 16:44:40,"{'contractSymbol': 'TSLA240119C00670000', 'strike': 670.0, 'currency': 'USD', 'lastPrice': 409.16, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 166, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1660581880, 'impliedVolatility': 0.2500075, 'inTheMoney': False}"
670.0,2024-01-19,put,TSLA240119P00670000,116.1,0.0,0.0,0.0,0.0,1.0,389.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-23 15:50:56,"{'contractSymbol': 'TSLA240119P00670000', 'strike': 670.0, 'currency': 'USD', 'lastPrice': 116.1, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 389, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1661269856, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
675.0,2023-09-15,call,TSLA230915C00675000,0.01,0.0,0.01,0.0,0.0,1.0,958.0,1.0625046875000002,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-03 17:23:24,"{'contractSymbol': 'TSLA230915C00675000', 'strike': 675.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 958, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1691083404, 'impliedVolatility': 1.0625046875000002, 'inTheMoney': False}"
675.0,2023-09-15,put,TSLA230915P00675000,363.76,464.3,468.85,0.0,0.0,2.0,0.0,3.1097434365844725,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-09-20 17:10:28,"{'contractSymbol': 'TSLA230915P00675000', 'strike': 675.0, 'currency': 'USD', 'lastPrice': 363.76, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 0, 'bid': 464.3, 'ask': 468.85, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1663693828, 'impliedVolatility': 3.1097434365844725, 'inTheMoney': True}"
675.0,2024-01-19,call,TSLA240119C00675000,0.26,0.2,0.27,-0.02000001,-7.1428614,5.0,3675.0,0.6445348046875,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 15:52:49,"{'contractSymbol': 'TSLA240119C00675000', 'strike': 675.0, 'currency': 'USD', 'lastPrice': 0.26, 'change': -0.02000001, 'percentChange': -7.1428614, 'volume': 5, 'openInterest': 3675, 'bid': 0.2, 'ask': 0.27, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1692201169, 'impliedVolatility': 0.6445348046875, 'inTheMoney': False}"
675.0,2024-01-19,put,TSLA240119P00675000,451.83,479.1,484.15,0.0,0.0,4.0,0.0,1.6734025119018554,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-11-02 16:21:19,"{'contractSymbol': 'TSLA240119P00675000', 'strike': 675.0, 'currency': 'USD', 'lastPrice': 451.83, 'change': 0.0, 'percentChange': 0.0, 'volume': 4, 'openInterest': 0, 'bid': 479.1, 'ask': 484.15, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1667406079, 'impliedVolatility': 1.6734025119018554, 'inTheMoney': True}"
675.0,2024-03-15,call,TSLA240315C00675000,378.13,0.0,0.0,0.0,0.0,1.0,21.0,0.2500075,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-10 19:33:46,"{'contractSymbol': 'TSLA240315C00675000', 'strike': 675.0, 'currency': 'USD', 'lastPrice': 378.13, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 21, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1660160026, 'impliedVolatility': 0.2500075, 'inTheMoney': False}"
675.0,2024-03-15,put,TSLA240315P00675000,121.6,0.0,0.0,0.0,0.0,1.0,214.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-17 15:18:47,"{'contractSymbol': 'TSLA240315P00675000', 'strike': 675.0, 'currency': 'USD', 'lastPrice': 121.6, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 214, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1660749527, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
680.0,2023-09-15,call,TSLA230915C00680000,370.5,0.0,0.0,0.0,0.0,6.0,127.0,0.500005,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-16 16:07:01,"{'contractSymbol': 'TSLA230915C00680000', 'strike': 680.0, 'currency': 'USD', 'lastPrice': 370.5, 'change': 0.0, 'percentChange': 0.0, 'volume': 6, 'openInterest': 127, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1660666021, 'impliedVolatility': 0.500005, 'inTheMoney': False}"
680.0,2023-09-15,put,TSLA230915P00680000,104.91,0.0,0.0,0.0,0.0,1.0,266.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-22 14:07:22,"{'contractSymbol': 'TSLA230915P00680000', 'strike': 680.0, 'currency': 'USD', 'lastPrice': 104.91, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 266, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1661177242, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
680.0,2024-01-19,call,TSLA240119C00680000,360.0,0.0,0.0,0.0,0.0,142.0,6941.0,0.2500075,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-23 15:25:42,"{'contractSymbol': 'TSLA240119C00680000', 'strike': 680.0, 'currency': 'USD', 'lastPrice': 360.0, 'change': 0.0, 'percentChange': 0.0, 'volume': 142, 'openInterest': 6941, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1661268342, 'impliedVolatility': 0.2500075, 'inTheMoney': False}"
680.0,2024-01-19,put,TSLA240119P00680000,118.6,0.0,0.0,0.0,0.0,7.0,967.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-24 15:09:45,"{'contractSymbol': 'TSLA240119P00680000', 'strike': 680.0, 'currency': 'USD', 'lastPrice': 118.6, 'change': 0.0, 'percentChange': 0.0, 'volume': 7, 'openInterest': 967, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1661353785, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
680.0,2024-06-21,call,TSLA240621C00680000,402.88,0.0,0.0,0.0,0.0,10.0,373.0,0.2500075,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-24 13:36:50,"{'contractSymbol': 'TSLA240621C00680000', 'strike': 680.0, 'currency': 'USD', 'lastPrice': 402.88, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 373, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1661348210, 'impliedVolatility': 0.2500075, 'inTheMoney': False}"
680.0,2024-06-21,put,TSLA240621P00680000,145.5,0.0,0.0,0.0,0.0,9.0,626.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-08-22 13:42:33,"{'contractSymbol': 'TSLA240621P00680000', 'strike': 680.0, 'currency': 'USD', 'lastPrice': 145.5, 'change': 0.0, 'percentChange': 0.0, 'volume': 9, 'openInterest': 626, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1661175753, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
683.33,2023-09-15,call,TSLA230915C00683330,0.01,0.0,0.01,0.0,0.0,8.0,1109.0,1.0781296093750001,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-08 16:17:14,"{'contractSymbol': 'TSLA230915C00683330', 'strike': 683.33, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 8, 'openInterest': 1109, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1691511434, 'impliedVolatility': 1.0781296093750001, 'inTheMoney': False}"
683.33,2023-09-15,put,TSLA230915P00683330,466.4,,,0.0,0.0,,,0.0,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-09-19 04:08:35,"{'contractSymbol': 'TSLA230915P00683330', 'strike': 683.33, 'currency': 'USD', 'lastPrice': 466.4, 'change': 0.0, 'percentChange': 0.0, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1663560515, 'impliedVolatility': 0.0, 'inTheMoney': True}"
683.33,2024-01-19,call,TSLA240119C00683330,0.26,0.03,0.25,0.0,0.0,20.0,6738.0,0.6162147753906251,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-15 17:55:16,"{'contractSymbol': 'TSLA240119C00683330', 'strike': 683.33, 'currency': 'USD', 'lastPrice': 0.26, 'change': 0.0, 'percentChange': 0.0, 'volume': 20, 'openInterest': 6738, 'bid': 0.03, 'ask': 0.25, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1692122116, 'impliedVolatility': 0.6162147753906251, 'inTheMoney': False}"
683.33,2024-01-19,put,TSLA240119P00683330,415.5,452.2,457.65,0.0,0.0,2.0,0.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2022-09-30 18:09:08,"{'contractSymbol': 'TSLA240119P00683330', 'strike': 683.33, 'currency': 'USD', 'lastPrice': 415.5, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 0, 'bid': 452.2, 'ask': 457.65, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1664561348, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
683.33,2024-06-21,call,TSLA240621C00683330,1.37,1.13,1.35,-0.7700001,-35.98131,2.0,1690.0,0.56836369140625,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 17:38:19,"{'contractSymbol': 'TSLA240621C00683330', 'strike': 683.33, 'currency': 'USD', 'lastPrice': 1.37, 'change': -0.7700001, 'percentChange': -35.98131, 'volume': 2, 'openInterest': 1690, 'bid': 1.13, 'ask': 1.35, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1692207499, 'impliedVolatility': 0.56836369140625, 'inTheMoney': False}"
